customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score
CUST0655,INV000107,9357.33,2026-05-04,2026-06-03,2026-06-18,Paid,0,20,6,19,0,5,45,0,1,SMB,4906854,15.0,122,0.3,70.0,0.0,0.0,Current,Small,73.6,0.098,98.14,9.0,65.31,6111.27,6111.27
CUST1846,INV000108,24618.87,2026-05-07,2026-06-21,2026-07-04,Paid,0,2,0,9,1,1,1,0,1,SMB,4330428,13.0,119,0.0,100.0,0.0,0.0,Current,Small,92.6,0.333,86.61,4.0,85.26,20990.05,20990.05
CUST1533,INV000109,43228.2,2025-09-09,2025-10-24,2025-11-02,Paid,0,20,6,8,0,6,19,0,1,Mid-Market,4833725,9.0,359,0.3,70.0,0.0,0.0,Current,Small,80.2,0.231,96.67,9.0,67.97,29382.21,29382.21
CUST1819,INV000110,100342.79,2025-03-18,2025-04-17,,Overdue,504,16,3,7,1,5,55,1,0,Mid-Market,2141013,504.0,534,0.1875,81.25,100342.79,100342.79,Critical,Medium,84.42,0.082,42.82,59.62,52.34,52519.42,317217.3
CUST0269,INV000111,45183.64,2026-01-27,2026-02-26,,Overdue,189,15,5,7,0,1,47,0,0,SMB,3061786,189.0,219,0.3333333333333333,66.67,45183.64,45183.64,Critical,Small,79.14,0.02,61.24,60.0,44.4,20061.54,57977.85
CUST1777,INV000112,29463.67,2026-02-16,2026-03-18,,Overdue,169,7,2,20,0,6,23,0,0,Mid-Market,901161,169.0,199,0.2857142857142857,71.43,29463.67,29463.67,Critical,Small,73.72,0.2,18.02,58.57,50.64,14920.4,40135.88
CUST0415,INV000113,42896.37,2025-06-22,2025-07-22,,Overdue,408,25,7,26,0,5,38,0,0,Mid-Market,4468909,408.0,438,0.28,72.0,42896.37,42896.37,Critical,Small,70.4,0.114,89.38,58.4,49.24,21122.17,107300.62
CUST1269,INV000114,43207.48,2025-07-20,2025-08-04,,Overdue,395,5,0,20,1,2,16,0,0,Mid-Market,162935,395.0,410,0.0,100.0,43207.48,43207.48,Critical,Small,86.0,0.105,3.26,54.0,63.2,27307.13,135170.29
CUST1016,INV000115,8710.51,2025-08-05,2025-08-20,2025-08-22,Paid,0,29,5,5,0,0,14,0,1,Enterprise,3611262,2.0,394,0.1724137931034483,82.76,0.0,0.0,Current,Small,88.38,0.0,72.23,5.17,70.43,6134.81,6134.81
CUST0675,INV000116,26710.15,2026-01-11,2026-02-10,,Overdue,205,5,2,4,0,3,68,0,0,SMB,1858286,205.0,235,0.4,60.0,26710.15,26710.15,Critical,Small,77.6,0.042,37.17,62.0,41.14,10988.56,33515.11
CUST1084,INV000117,94765.53,2026-08-09,2026-09-08,,Overdue,0,28,6,27,1,6,6,0,1,Enterprise,2937757,0.0,25,0.21428571428571427,78.57,94765.53,0.0,Current,Medium,71.08,0.462,58.76,10.43,75.95,71974.42,71974.42
CUST0006,INV000118,17901.56,2025-01-11,2025-02-10,2025-03-02,Paid,0,21,7,13,1,3,4,0,1,SMB,1017561,20.0,600,0.3333333333333333,66.67,0.0,0.0,Current,Small,73.54,0.375,20.35,14.0,67.6,12101.45,12101.45
CUST1733,INV000119,25070.49,2025-01-12,2025-02-26,,Overdue,554,26,3,5,0,0,69,0,1,Mid-Market,3330931,554.0,599,0.11538461538461539,88.46,25070.49,25070.49,Critical,Small,91.23,0.0,66.62,53.46,56.1,14064.54,91982.09
CUST0982,INV000120,17283.08,2026-08-13,2026-09-12,2026-09-23,Paid,0,9,3,13,0,3,35,1,1,Mid-Market,1424073,11.0,21,0.3333333333333333,66.67,0.0,0.0,Current,Small,75.54,0.077,28.48,10.0,63.04,10895.25,10895.25
CUST0570,INV000121,5000.0,2026-03-11,2026-04-25,2026-04-25,Paid,0,23,3,0,2,2,26,0,1,SMB,4211900,0.0,176,0.13043478260869565,86.96,0.0,0.0,Current,Small,89.48,0.069,84.24,11.91,71.34,3567.0,3567.0
CUST1841,INV000122,22484.7,2026-01-08,2026-01-23,2026-01-23,Paid,0,14,3,0,0,0,9,1,1,SMB,1280796,0.0,238,0.21428571428571427,78.57,0.0,0.0,Current,Small,89.28,0.0,25.62,6.43,68.11,15314.33,15314.33
CUST0407,INV000123,29785.95,2025-09-30,2025-10-30,,Overdue,308,19,8,6,1,3,49,0,0,SMB,156022,308.0,338,0.42105263157894735,57.89,29785.95,29785.95,Critical,Small,73.34,0.057,3.12,66.63,38.87,11577.8,47237.42
CUST1241,INV000124,13193.86,2026-07-30,2026-08-29,,Overdue,5,18,2,21,1,6,69,0,1,Enterprise,1411236,5.0,35,0.1111111111111111,88.89,13193.86,13193.86,Mild,Small,79.84,0.079,28.22,9.42,73.28,9668.46,10151.88
CUST1954,INV000125,6942.12,2026-05-24,2026-07-08,2026-07-13,Paid,0,9,2,9,0,4,25,1,1,Mid-Market,2476105,5.0,102,0.2222222222222222,77.78,0.0,0.0,Current,Small,83.49,0.133,49.52,6.67,70.33,4882.39,4882.39
CUST0026,INV000126,9130.66,2025-05-12,2025-06-26,,Overdue,434,3,1,19,3,5,45,0,0,Mid-Market,1506081,434.0,479,0.3333333333333333,66.67,9130.66,9130.66,Critical,Small,65.94,0.098,30.12,72.0,41.76,3812.96,20361.21
CUST1839,INV000127,47296.31,2025-11-15,2026-01-14,,Overdue,232,29,10,14,0,2,82,1,0,Enterprise,1664099,232.0,292,0.3448275862068966,65.52,47296.31,47296.31,Critical,Small,74.36,0.024,33.28,60.34,43.84,20734.7,68839.2
CUST1029,INV000128,158343.94,2025-06-17,2025-07-02,,Overdue,428,11,2,0,1,3,30,0,0,SMB,277189,428.0,443,0.18181818181818182,81.82,158343.94,158343.94,Critical,Medium,88.91,0.088,5.54,59.45,52.77,83558.1,441186.77
CUST0986,INV000129,87766.34,2026-02-01,2026-03-18,,Overdue,169,24,8,28,0,7,60,0,0,SMB,1474663,169.0,214,0.3333333333333333,66.67,87766.34,87766.34,Critical,Medium,66.54,0.103,29.49,60.0,46.06,40425.18,108743.73
CUST1556,INV000130,5742.52,2025-06-29,2025-07-29,,Overdue,401,15,5,0,1,5,32,0,0,SMB,3622401,401.0,431,0.3333333333333333,66.67,5742.52,5742.52,Critical,Small,81.34,0.132,72.45,64.0,45.24,2597.92,13015.58
CUST0390,INV000131,51773.17,2025-02-27,2025-04-13,,Overdue,508,28,6,6,1,2,84,0,0,Mid-Market,2145588,508.0,553,0.21428571428571427,78.57,51773.17,51773.17,Critical,Medium,83.68,0.023,42.91,60.43,49.67,25715.73,156351.64
CUST0710,INV000132,11348.46,2026-04-25,2026-05-25,2026-06-10,Paid,0,4,1,7,2,5,31,1,1,Mid-Market,4044528,16.0,131,0.25,75.0,0.0,0.0,Current,Small,79.3,0.135,80.89,15.5,66.03,7493.39,7493.39
CUST0571,INV000133,12304.66,2026-08-14,2026-09-13,,Overdue,0,21,3,20,4,0,84,1,1,Mid-Market,175438,0.0,20,0.14285714285714285,85.71,12304.66,0.0,Current,Small,72.85,0.0,3.51,20.29,66.47,8178.91,8178.91
CUST1472,INV000134,13877.5,2026-04-05,2026-04-20,,Overdue,136,24,7,6,1,0,50,0,0,Mid-Market,400067,136.0,151,0.2916666666666667,70.83,13877.5,13877.5,Critical,Small,79.82,0.0,8.0,62.75,44.91,6232.39,14708.44
CUST0754,INV000135,44625.78,2025-03-02,2025-04-16,2025-04-23,Paid,0,5,1,3,1,0,61,1,1,SMB,3160691,7.0,550,0.2,80.0,0.0,0.0,Current,Small,86.2,0.0,63.21,10.0,67.5,30122.4,30122.4
CUST0146,INV000136,57483.51,2026-01-04,2026-02-03,2026-03-02,Paid,0,26,4,21,1,3,17,0,1,SMB,4276156,27.0,242,0.15384615384615385,84.62,0.0,0.0,Current,Medium,77.71,0.143,85.52,8.62,72.92,41916.98,41916.98
CUST1412,INV000137,19969.65,2025-05-01,2025-05-16,,Overdue,475,18,5,9,0,1,51,0,0,SMB,4961408,475.0,490,0.2777777777777778,72.22,19969.65,19969.65,Critical,Small,80.71,0.019,99.23,58.33,47.46,9477.6,54496.2
CUST0785,INV000138,20311.23,2026-06-30,2026-07-15,,Overdue,50,22,5,18,1,7,15,0,0,SMB,3030248,50.0,65,0.22727272727272727,77.27,20311.23,20311.23,Moderate,Small,75.83,0.304,60.61,31.65,64.77,13155.58,19733.37
CUST1273,INV000139,35040.64,2026-08-05,2026-10-04,,Overdue,0,23,3,36,2,2,12,0,0,Mid-Market,4330650,0.0,29,0.13043478260869565,86.96,35040.64,0.0,Current,Small,67.88,0.133,86.61,11.91,72.62,25446.51,25446.51
CUST0526,INV000140,38870.64,2025-01-17,2025-02-16,2025-02-16,Paid,0,12,6,8,1,5,11,0,1,SMB,2231906,0.0,594,0.5,50.0,0.0,0.0,Current,Small,68.2,0.294,44.64,19.0,56.73,22051.31,22051.31
CUST1486,INV000141,71412.32,2026-05-11,2026-07-10,,Overdue,55,1,1,16,2,3,72,0,0,SMB,1294360,55.0,115,1.0,0.0,71412.32,71412.32,Moderate,Medium,36.4,0.039,25.89,60.92,14.46,10326.22,16005.64
CUST0013,INV000142,6097.46,2026-05-12,2026-07-11,2026-07-19,Paid,0,26,3,0,0,2,67,0,1,Mid-Market,3971451,8.0,114,0.11538461538461539,88.46,0.0,0.0,Current,Small,94.23,0.029,79.43,3.46,74.18,4523.1,4523.1
CUST0903,INV000143,22472.04,2026-05-20,2026-07-19,2026-07-23,Paid,0,25,10,6,2,4,25,0,1,SMB,2947706,4.0,106,0.4,60.0,0.0,0.0,Current,Small,72.4,0.133,58.95,20.0,57.66,12957.38,12957.38
CUST0384,INV000144,7570.21,2026-06-16,2026-08-15,,Overdue,19,22,8,15,1,6,38,0,0,Enterprise,1251838,19.0,79,0.36363636363636365,63.64,7570.21,7570.21,Mild,Small,70.82,0.133,25.04,22.83,58.31,4414.19,5252.89
CUST0556,INV000145,20932.49,2025-11-11,2026-01-10,,Overdue,236,20,2,26,0,0,81,0,0,SMB,959245,236.0,296,0.1,90.0,20932.49,20932.49,Critical,Small,79.4,0.0,19.18,53.0,56.95,11921.05,40054.73
CUST0887,INV000146,17567.83,2025-03-10,2025-04-09,2025-04-09,Paid,0,2,0,0,2,7,49,0,1,Mid-Market,862283,0.0,542,0.0,100.0,0.0,0.0,Current,Small,96.0,0.123,17.25,8.0,79.66,13994.53,13994.53
CUST1423,INV000147,21020.44,2025-06-10,2025-07-10,2025-07-29,Paid,0,9,3,16,0,0,22,0,1,SMB,3691141,19.0,450,0.3333333333333333,66.67,0.0,0.0,Current,Small,73.74,0.0,73.82,10.0,61.5,12927.57,12927.57
CUST0019,INV000148,9899.67,2025-05-25,2025-06-24,,Overdue,436,22,9,1,0,7,67,0,0,SMB,2513160,436.0,466,0.4090909090909091,59.09,9899.67,9899.67,Critical,Small,78.94,0.093,50.26,62.27,41.66,4124.2,22105.71
CUST0575,INV000149,5000.0,2026-07-23,2026-08-22,2026-08-29,Paid,0,25,8,9,0,5,24,0,1,Enterprise,685719,7.0,42,0.32,68.0,0.0,0.0,Current,Small,78.6,0.167,13.71,9.6,65.58,3279.0,3279.0
CUST1515,INV000150,5000.0,2026-08-18,2026-09-02,2026-09-05,Paid,0,18,3,6,1,1,84,0,1,SMB,847057,3.0,16,0.16666666666666666,83.33,0.0,0.0,Current,Small,86.06,0.012,16.94,9.0,69.59,3479.5,3479.5
CUST0751,INV000151,19318.53,2026-01-20,2026-03-06,2026-03-16,Paid,0,5,0,4,0,0,62,0,1,SMB,1680369,10.0,226,0.0,100.0,0.0,0.0,Current,Small,97.6,0.0,33.61,0.0,80.0,15454.82,15454.82
CUST1004,INV000152,14314.08,2025-09-26,2025-10-26,,Overdue,312,22,5,14,2,4,15,0,0,Mid-Market,3364344,312.0,342,0.22727272727272727,77.27,14314.08,14314.08,Critical,Small,76.24,0.2,67.29,64.82,51.08,7311.63,30123.92
CUST0419,INV000153,11204.41,2026-03-30,2026-05-29,2026-05-29,Paid,0,14,1,2,0,7,45,0,1,Mid-Market,4465276,0.0,157,0.07142857142857142,92.86,0.0,0.0,Current,Small,95.23,0.132,89.31,2.14,78.68,8815.63,8815.63
CUST1361,INV000154,82664.74,2026-06-02,2026-07-02,2026-07-02,Paid,0,11,2,0,1,7,41,0,1,Enterprise,4479899,0.0,93,0.18181818181818182,81.82,0.0,0.0,Current,Medium,88.91,0.143,89.6,9.45,71.37,58997.82,58997.82
CUST0419,INV000155,9326.0,2025-12-16,2026-01-15,,Overdue,231,21,6,8,2,2,6,0,0,Mid-Market,4465276,231.0,261,0.2857142857142857,71.43,9326.0,9326.0,Critical,Small,76.92,0.222,89.31,66.57,48.28,4502.59,14903.57
CUST1939,INV000156,90838.1,2025-04-20,2025-05-20,2025-05-26,Paid,0,22,5,4,0,3,50,1,1,SMB,3423307,6.0,501,0.22727272727272727,77.27,0.0,0.0,Current,Medium,86.24,0.056,68.47,6.82,68.5,62224.1,62224.1
CUST1940,INV000157,111730.36,2026-04-28,2026-05-28,2026-06-06,Paid,0,3,0,7,2,0,42,0,1,SMB,600242,9.0,128,0.0,100.0,0.0,0.0,Current,Medium,91.8,0.0,12.0,8.0,77.2,86255.84,86255.84
CUST1636,INV000158,5000.0,2026-02-11,2026-04-12,,Overdue,144,9,4,4,2,3,66,1,1,SMB,3488780,144.0,204,0.4444444444444444,55.56,5000.0,5000.0,Critical,Small,71.38,0.043,69.78,71.33,35.9,1795.0,4379.8
CUST1699,INV000159,24158.26,2025-02-20,2025-03-22,2025-03-31,Paid,0,2,0,17,0,6,78,0,1,Enterprise,3152641,9.0,560,0.0,100.0,0.0,0.0,Current,Small,89.8,0.071,63.05,0.0,81.42,19669.66,19669.66
CUST1952,INV000160,14769.26,2026-02-07,2026-03-09,,Overdue,178,14,3,18,0,1,60,0,1,SMB,400679,178.0,208,0.21428571428571427,78.57,14769.26,14769.26,Critical,Small,78.48,0.016,8.01,56.43,50.93,7521.98,20911.1
CUST0122,INV000161,5000.0,2026-07-17,2026-08-31,2026-09-03,Paid,0,28,7,0,1,0,8,0,1,Enterprise,2569507,3.0,48,0.25,75.0,0.0,0.0,Current,Small,85.5,0.0,51.39,11.5,64.72,3236.0,3236.0
CUST0432,INV000162,5194.52,2026-04-21,2026-05-21,,Overdue,105,2,0,24,0,7,82,0,0,Mid-Market,1947501,105.0,135,0.0,100.0,5194.52,5194.52,Critical,Small,85.6,0.078,38.95,43.75,66.25,3441.37,7054.81
CUST0044,INV000163,47807.42,2025-03-28,2025-04-27,2025-05-18,Paid,0,21,6,19,0,1,9,0,1,Enterprise,4524770,21.0,524,0.2857142857142857,71.43,0.0,0.0,Current,Small,74.32,0.091,90.5,8.57,65.96,31533.77,31533.77
CUST1896,INV000164,165909.75,2025-03-09,2025-04-08,,Overdue,513,27,9,7,0,7,57,1,0,Mid-Market,2904119,513.0,543,0.3333333333333333,66.67,165909.75,165909.75,Critical,Medium,79.14,0.108,58.08,60.0,46.16,76583.94,469459.55
CUST1944,INV000165,54321.65,2026-08-19,2026-09-18,,Overdue,0,10,3,11,3,2,74,0,1,Mid-Market,2572919,0.0,15,0.3,70.0,54321.65,0.0,Current,Medium,72.4,0.026,51.46,21.0,59.67,32413.73,32413.73
CUST1341,INV000166,30443.64,2025-02-11,2025-03-13,,Overdue,539,19,6,21,0,2,27,0,0,SMB,1757542,539.0,569,0.3157894736842105,68.42,30443.64,30443.64,Critical,Small,71.61,0.067,35.15,59.47,46.31,14098.45,90089.1
CUST0381,INV000167,21561.57,2025-02-26,2025-04-27,,Overdue,494,29,4,7,2,4,40,1,0,SMB,1570982,494.0,554,0.13793103448275862,86.21,21561.57,21561.57,Critical,Small,84.9,0.089,31.42,62.14,53.83,11606.59,68943.14
CUST0145,INV000168,118499.37,2025-07-15,2025-08-14,,Overdue,385,29,5,19,2,0,74,0,0,SMB,628688,385.0,415,0.1724137931034483,82.76,118499.37,118499.37,Critical,Medium,75.98,0.0,12.57,63.17,50.13,59403.73,288108.09
CUST1351,INV000169,188761.43,2025-03-03,2025-04-02,,Overdue,519,2,0,15,0,3,83,0,0,Enterprise,2082816,519.0,549,0.0,100.0,188761.43,188761.43,Critical,Medium,91.0,0.034,41.66,50.0,63.18,119259.47,738216.12
CUST0363,INV000170,12248.48,2025-09-20,2025-10-20,,Overdue,318,16,7,20,2,0,28,1,0,SMB,2458630,318.0,348,0.4375,56.25,12248.48,12248.48,Critical,Small,62.12,0.0,49.17,71.12,35.42,4338.41,18134.55
CUST1074,INV000171,5000.0,2025-04-22,2025-05-22,2025-06-04,Paid,0,6,1,18,2,2,77,0,1,SMB,387369,13.0,499,0.16666666666666666,83.33,0.0,0.0,Current,Small,76.86,0.025,7.75,13.0,68.45,3422.5,3422.5
CUST1089,INV000172,5000.0,2025-06-27,2025-08-26,2025-08-26,Paid,0,12,3,6,0,7,89,0,1,Enterprise,1711655,0.0,433,0.25,75.0,0.0,0.0,Current,Small,83.9,0.072,34.23,7.5,67.57,3378.5,3378.5
CUST0355,INV000173,82609.58,2025-01-26,2025-02-25,,Overdue,555,22,6,13,1,1,25,0,0,SMB,2283706,555.0,585,0.2727272727272727,72.73,82609.58,82609.58,Critical,Medium,76.56,0.037,45.67,62.18,46.71,38586.93,252744.39
CUST0800,INV000174,21013.94,2026-02-14,2026-04-15,2026-04-29,Paid,0,7,0,20,1,4,10,0,1,Enterprise,342575,14.0,201,0.0,100.0,0.0,0.0,Current,Small,86.0,0.267,6.85,4.0,83.94,17639.1,17639.1
CUST1188,INV000175,26456.1,2026-06-15,2026-07-15,2026-08-07,Paid,0,4,1,19,0,3,31,0,1,SMB,4306146,23.0,80,0.25,75.0,0.0,0.0,Current,Small,76.1,0.086,86.12,7.5,67.84,17947.82,17947.82
CUST1165,INV000176,5000.0,2025-11-13,2025-12-28,,Overdue,249,8,0,18,0,1,5,0,0,SMB,1605537,249.0,294,0.0,100.0,5000.0,5000.0,Critical,Small,89.2,0.143,32.11,50.0,65.36,3268.0,11405.32
CUST1990,INV000177,10371.44,2026-06-16,2026-07-16,2026-07-25,Paid,0,19,5,10,2,3,78,0,1,Mid-Market,1642173,9.0,79,0.2631578947368421,73.68,0.0,0.0,Current,Small,76.84,0.037,32.84,15.89,63.33,6568.23,6568.23
CUST0826,INV000178,16391.52,2025-04-16,2025-05-01,2025-05-23,Paid,0,10,3,27,0,4,79,0,1,Enterprise,812371,22.0,505,0.3,70.0,0.0,0.0,Current,Small,68.8,0.048,16.25,9.0,64.31,10541.39,10541.39
CUST1152,INV000179,27114.89,2026-04-09,2026-04-24,,Overdue,132,1,0,15,1,5,28,0,1,Mid-Market,2236268,132.0,147,0.0,100.0,27114.89,27114.89,Critical,Small,89.0,0.147,44.73,54.0,64.04,17364.38,40285.36
CUST0398,INV000180,14785.58,2025-09-03,2025-10-03,,Overdue,335,5,3,29,1,6,73,0,0,SMB,2480721,335.0,365,0.6,40.0,14785.58,14785.58,Critical,Small,50.6,0.075,49.61,72.0,29.3,4332.17,18844.94
CUST1957,INV000181,7806.2,2025-03-22,2025-04-21,2025-04-25,Paid,0,6,0,0,2,4,72,0,1,Mid-Market,2066328,4.0,530,0.0,100.0,0.0,0.0,Current,Small,96.0,0.052,41.33,8.0,78.24,6107.57,6107.57
CUST0880,INV000182,10051.06,2026-01-31,2026-03-02,2026-03-08,Paid,0,27,5,9,0,6,13,1,1,SMB,1253920,6.0,215,0.18518518518518517,81.48,0.0,0.0,Current,Small,85.34,0.3,25.08,5.56,75.72,7610.66,7610.66
CUST0463,INV000183,73741.67,2026-06-06,2026-07-21,2026-08-04,Paid,0,29,7,10,0,3,71,0,1,Mid-Market,1277146,14.0,89,0.2413793103448276,75.86,0.0,0.0,Current,Medium,81.93,0.04,25.54,7.24,67.4,49701.89,49701.89
CUST1775,INV000184,28135.42,2025-09-21,2025-10-21,,Overdue,317,19,8,20,1,2,68,0,0,Mid-Market,4199287,317.0,347,0.42105263157894735,57.89,28135.42,28135.42,Critical,Small,64.94,0.028,83.99,66.63,38.29,10773.05,44923.62
CUST1860,INV000185,40625.73,2025-10-01,2025-10-31,,Overdue,307,18,4,4,0,1,21,0,0,Mid-Market,2879045,307.0,337,0.2222222222222222,77.78,40625.73,40625.73,Critical,Small,86.49,0.043,57.58,56.67,51.03,20731.31,84376.43
CUST0808,INV000186,8965.38,2025-06-21,2025-08-05,2025-08-09,Paid,0,19,8,4,0,1,17,0,1,Enterprise,1497947,4.0,439,0.42105263157894735,57.89,0.0,0.0,Current,Small,76.54,0.053,29.96,12.63,57.69,5172.13,5172.13
CUST0187,INV000187,5000.0,2025-09-22,2025-10-22,,Overdue,316,19,6,22,0,6,53,0,0,Mid-Market,4679375,316.0,346,0.3157894736842105,68.42,5000.0,5000.0,Critical,Small,71.01,0.1,93.59,59.47,46.97,2348.5,9769.76
CUST1744,INV000188,13054.6,2025-01-26,2025-03-12,,Overdue,540,23,7,10,0,0,2,0,1,SMB,3951403,540.0,585,0.30434782608695654,69.57,13054.6,13054.6,Critical,Small,78.78,0.0,79.03,59.13,45.61,5954.2,38106.88
CUST0732,INV000189,9259.72,2026-04-14,2026-05-14,,Overdue,112,1,1,18,3,1,33,0,0,Mid-Market,2565967,112.0,142,1.0,0.0,9259.72,9259.72,Critical,Small,33.2,0.029,51.32,88.67,4.55,421.32,893.2
CUST1936,INV000190,31226.18,2026-04-21,2026-05-21,2026-05-21,Paid,0,27,7,4,0,6,34,1,1,Mid-Market,1679753,0.0,135,0.25925925925925924,74.07,0.0,0.0,Current,Small,84.64,0.146,33.6,7.78,68.53,21399.3,21399.3
CUST1214,INV000191,588730.45,2025-12-22,2026-01-21,2026-02-12,Paid,0,20,6,19,1,2,8,0,1,Mid-Market,3557447,22.0,255,0.3,70.0,0.0,0.0,Current,Large,71.6,0.182,71.15,13.0,65.59,386148.3,386148.3
CUST1412,INV000192,44141.96,2025-01-26,2025-03-27,2025-04-16,Paid,0,11,3,20,1,2,73,1,1,SMB,4961408,20.0,585,0.2727272727272727,72.73,0.0,0.0,Current,Small,72.37,0.026,99.23,12.18,63.99,28246.44,28246.44
CUST0429,INV000193,339748.24,2025-02-03,2025-04-04,2025-05-01,Paid,0,3,1,25,1,3,50,0,1,SMB,1096161,27.0,577,0.3333333333333333,66.67,0.0,0.0,Current,Large,66.34,0.056,21.92,14.0,61.22,207993.87,207993.87
CUST0858,INV000194,38900.78,2025-09-21,2025-11-20,2025-11-20,Paid,0,10,2,2,1,0,1,0,1,SMB,174932,0.0,347,0.2,80.0,0.0,0.0,Current,Small,86.8,0.0,3.5,10.0,67.5,26258.03,26258.03
CUST1308,INV000195,11732.45,2025-05-18,2025-06-17,,Overdue,443,27,9,0,1,7,45,0,0,Mid-Market,2302641,443.0,473,0.3333333333333333,66.67,11732.45,11732.45,Critical,Small,81.34,0.132,46.05,64.0,45.24,5307.76,28821.14
CUST1888,INV000196,31191.97,2026-07-20,2026-09-03,2026-09-09,Paid,0,7,2,11,0,1,32,0,1,SMB,3426910,6.0,45,0.2857142857142857,71.43,0.0,0.0,Current,Small,79.12,0.029,68.54,8.57,64.72,20187.44,20187.44
CUST0237,INV000197,130697.22,2026-04-07,2026-05-07,,Overdue,119,17,5,24,3,1,62,0,0,SMB,1071469,119.0,149,0.29411764705882354,70.59,130697.22,130697.22,Critical,Medium,64.9,0.016,21.43,70.41,42.44,55467.9,121474.7
CUST1218,INV000198,137250.44,2025-06-17,2025-07-17,,Overdue,413,24,2,3,2,6,68,1,0,Mid-Market,2341136,413.0,443,0.08333333333333333,91.67,137250.44,137250.44,Critical,Medium,90.04,0.08,46.82,60.5,56.68,77793.55,399080.91
CUST1311,INV000199,12390.22,2025-03-22,2025-05-06,,Overdue,485,26,8,1,3,4,36,0,0,SMB,1892360,485.0,530,0.3076923076923077,69.23,12390.22,12390.22,Critical,Small,78.02,0.098,37.85,71.23,43.18,5350.1,31298.08
CUST0771,INV000200,28372.73,2026-02-11,2026-03-13,2026-03-24,Paid,0,16,2,7,0,3,15,0,1,SMB,112507,11.0,204,0.125,87.5,0.0,0.0,Current,Small,89.55,0.158,2.25,3.75,76.22,21625.69,21625.69
CUST0758,INV000201,5275.0,2026-07-28,2026-08-27,2026-09-12,Paid,0,7,4,14,0,6,78,0,1,Mid-Market,2625508,16.0,37,0.5714285714285714,42.86,0.0,0.0,Current,Small,63.03,0.071,52.51,17.14,49.71,2622.2,2622.2
CUST0136,INV000202,50245.12,2025-02-15,2025-03-17,,Overdue,535,13,1,13,2,5,49,1,0,SMB,966383,535.0,565,0.07692307692307693,92.31,50245.12,50245.12,Critical,Medium,84.36,0.091,19.33,60.31,57.25,28765.33,182659.85
CUST0792,INV000203,104125.76,2026-08-22,2026-10-06,2026-10-07,Paid,0,12,4,3,1,0,18,0,1,Mid-Market,2413162,1.0,12,0.3333333333333333,66.67,0.0,0.0,Current,Medium,79.54,0.0,48.26,14.0,60.1,62579.58,62579.58
CUST1807,INV000204,22920.79,2025-02-22,2025-03-24,,Overdue,528,12,2,5,0,7,11,1,0,Mid-Market,2476277,528.0,558,0.16666666666666666,83.33,22920.79,22920.79,Critical,Small,88.66,0.368,49.53,55.0,60.61,13892.29,87243.58
CUST0171,INV000205,11300.65,2026-04-21,2026-05-21,,Overdue,105,8,3,11,3,2,77,0,1,Mid-Market,358449,105.0,135,0.375,62.5,11300.65,11300.65,Critical,Small,68.65,0.025,7.17,67.0,40.17,4539.47,9305.91
CUST0159,INV000206,31575.32,2026-08-15,2026-10-14,2026-10-19,Paid,0,8,2,5,0,1,80,0,1,SMB,569165,5.0,19,0.25,75.0,0.0,0.0,Current,Small,84.5,0.012,11.38,7.5,66.37,20956.54,20956.54
CUST0201,INV000207,33438.36,2025-01-16,2025-02-15,,Overdue,565,13,4,1,0,1,15,0,0,Mid-Market,1203224,565.0,595,0.3076923076923077,69.23,33438.36,33438.36,Critical,Small,84.02,0.059,24.06,59.23,46.6,15582.28,103622.16
CUST1511,INV000208,23888.29,2025-12-26,2026-01-25,2026-02-07,Paid,0,11,1,17,1,5,75,0,1,Mid-Market,4698455,13.0,251,0.09090909090909091,90.91,0.0,0.0,Current,Small,83.26,0.062,93.97,6.73,74.79,17866.05,17866.05
CUST1581,INV000209,26336.61,2026-05-02,2026-06-01,,Overdue,94,25,10,6,1,4,11,0,0,SMB,4267690,94.0,124,0.4,60.0,26336.61,26336.61,Critical,Small,74.4,0.25,85.35,55.17,47.69,12559.93,24366.26
CUST0962,INV000210,18512.2,2026-05-17,2026-07-01,2026-07-09,Paid,0,1,0,7,2,4,55,1,1,Mid-Market,4634074,8.0,109,0.0,100.0,0.0,0.0,Current,Small,91.8,0.067,92.68,8.0,78.54,14539.48,14539.48
CUST1800,INV000211,59632.44,2025-05-21,2025-06-05,2025-06-19,Paid,0,25,10,9,0,1,59,0,1,SMB,969134,14.0,470,0.4,60.0,0.0,0.0,Current,Medium,74.6,0.016,19.38,12.0,58.12,34658.37,34658.37
CUST0583,INV000212,45992.22,2026-03-23,2026-04-22,2026-05-20,Paid,0,17,4,15,0,1,68,1,1,SMB,3819457,28.0,164,0.23529411764705882,76.47,0.0,0.0,Current,Small,79.24,0.014,76.39,7.06,67.22,30915.97,30915.97
CUST1528,INV000213,8241.16,2025-10-17,2025-11-01,2025-11-14,Paid,0,19,3,13,2,4,63,1,1,SMB,234514,13.0,321,0.15789473684210525,84.21,0.0,0.0,Current,Small,80.3,0.059,4.69,12.74,69.62,5737.5,5737.5
