customer_id,total_invoices,total_invoice_value,average_invoice_value,average_days_overdue,maximum_days_overdue,total_previous_payments,total_previous_late_payments,average_payment_delay,total_payment_failures,total_communications,average_last_contact_days,payment_reliability_score,payment_behavior_score,customer_value_score,customer_lifetime_value,recovery_rate,late_payment_rate,payment_failure_rate,communication_per_invoice,cluster,customer_segment,recommended_strategy,customer_priority_score
CUST1276,4,136959.09,34239.7725,223.5,471,56,11,11.75,3,19,49.75,79.57,81.2375,96.06,4802989.0,0.25,0.19642857142857142,0.75,4.75,0,Valuable but Risky,Priority human intervention,18589711.62
CUST0993,7,273875.97,39125.138571428564,222.0,548,124,34,17.0,5,30,43.142857142857146,74.6557142857143,75.7,90.34,4517223.0,0.2857142857142857,0.27419354838709675,0.7142857142857143,4.285714285714286,0,Valuable but Risky,Priority human intervention,18533728.82
CUST1083,8,158108.86000000002,19763.607500000002,204.0,580,125,33,13.5,3,29,47.375,74.43875,78.37,96.07,4803267.0,0.5,0.264,0.375,3.625,0,Valuable but Risky,Priority human intervention,18456841.64
CUST1001,3,55393.18,18464.393333333333,256.3333333333333,428,43,10,8.666666666666666,2,20,69.66666666666667,77.42333333333333,82.18,84.04,4201923.0,0.3333333333333333,0.23255813953488372,0.6666666666666666,6.666666666666667,0,Valuable but Risky,Priority human intervention,18454910.96
CUST0637,5,238236.94,47647.388,325.6,540,108,20,11.8,4,14,25.6,84.022,83.33,73.05,3652615.0,0.2,0.18518518518518517,0.8,2.8,0,Valuable but Risky,Priority human intervention,18424331.19
CUST0383,5,290712.17,58142.433999999994,247.4,521,84,26,17.6,2,25,56.6,66.394,71.84,80.97,4048422.0,0.6,0.30952380952380953,0.4,5.0,3,Valuable but Risky,Priority human intervention,18417428.37
CUST0042,5,107255.46,21451.092,287.2,503,61,15,7.6,3,12,53.8,64.616,76.548,76.35,3817255.0,0.2,0.2459016393442623,0.6,2.4,0,Valuable but Risky,Priority human intervention,18414938.74
CUST1658,5,106257.47,21251.494,314.4,467,91,28,10.0,5,23,32.4,67.748,75.876,67.9,3395026.0,0.2,0.3076923076923077,1.0,4.6,3,Valuable but Risky,Priority human intervention,18397907.05
CUST0192,7,303899.29000000004,43414.18428571429,230.14285714285714,570,102,27,17.857142857142858,6,27,56.142857142857146,73.08571428571429,74.11571428571428,88.06000000000002,4402892.0,0.42857142857142855,0.2647058823529412,0.8571428571428571,3.857142857142857,0,Valuable but Risky,Priority human intervention,18383554.06
CUST1228,6,237346.22,39557.70333333333,210.83333333333334,571,109,24,8.0,7,23,38.0,77.485,81.60666666666667,96.91000000000001,4845464.0,0.5,0.22018348623853212,1.1666666666666667,3.8333333333333335,0,Valuable but Risky,Priority human intervention,18377570.61
CUST1130,7,411651.0,58807.28571428572,288.57142857142856,564,84,23,14.428571428571429,6,23,54.285714285714285,79.1842857142857,79.22,74.25,3712340.0,0.2857142857142857,0.27380952380952384,0.8571428571428571,3.2857142857142856,0,Valuable but Risky,Priority human intervention,18374820.3
CUST1447,5,117564.17,23512.834,277.2,433,98,15,9.2,5,20,36.2,84.24600000000001,84.604,84.31,4215255.0,0.4,0.15306122448979592,1.0,4.0,0,Valuable but Risky,Priority human intervention,18333606.43
CUST1231,7,97929.47,13989.924285714285,201.0,549,116,28,7.0,3,22,49.0,79.72571428571428,84.80714285714285,97.81000000000002,4890351.0,0.42857142857142855,0.2413793103448276,0.42857142857142855,3.142857142857143,0,Valuable but Risky,Priority human intervention,18273049.46
CUST1318,5,129739.9,25947.98,214.4,547,75,21,10.6,3,18,38.4,80.39,82.634,90.76,4538155.0,0.6,0.28,0.6,3.6,0,Valuable but Risky,Priority human intervention,18262987.93
CUST1093,11,540564.59,49142.23545454545,211.45454545454547,472,175,42,16.272727272727273,5,42,60.36363636363637,76.80090909090909,77.72727272727273,94.41,4720432.0,0.36363636363636365,0.24,0.45454545454545453,3.8181818181818183,0,Valuable but Risky,Priority human intervention,18230480.04
CUST1193,6,114564.07,19094.01166666667,225.5,399,80,22,20.333333333333332,6,20,64.83333333333333,73.72666666666667,72.66333333333334,87.49,4374660.0,0.3333333333333333,0.275,1.0,3.3333333333333335,3,Valuable but Risky,Priority human intervention,18155385.83
CUST1121,4,134911.75,33727.9375,196.25,414,74,25,20.25,3,12,58.25,66.695,69.7,91.59,4579275.0,0.5,0.33783783783783783,0.75,3.0,3,Valuable but Risky,Priority human intervention,18149244.82
CUST0188,5,69340.04000000001,13868.008000000002,340.8,518,43,7,20.0,4,15,30.4,84.28399999999999,78.542,70.79,3539429.0,0.2,0.16279069767441862,0.8,3.0,0,Valuable but Risky,Priority human intervention,18141631.43
CUST0544,3,180317.51,60105.83666666667,372.6666666666667,545,63,18,13.0,1,11,57.333333333333336,70.04666666666667,76.55666666666667,59.64000000000001,2982235.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,3.6666666666666665,3,Valuable but Risky,Priority human intervention,18123468.13
CUST1647,5,124154.6,24830.920000000002,220.2,445,44,11,7.6,4,22,39.2,66.042,76.862,90.47,4523447.0,0.4,0.25,0.8,4.4,0,Valuable but Risky,Priority human intervention,18105096.62
CUST0368,6,240897.74,40149.62333333333,196.16666666666666,462,120,28,6.5,5,18,45.333333333333336,73.53333333333333,81.19666666666667,99.05,4952444.0,0.5,0.23333333333333334,0.8333333333333334,3.0,0,Valuable but Risky,Priority human intervention,18089902.25
CUST1431,3,62295.51,20765.170000000002,202.66666666666666,549,50,11,21.666666666666668,2,11,38.333333333333336,77.24333333333334,74.28666666666668,97.53000000000002,4876709.0,0.3333333333333333,0.22,0.6666666666666666,3.6666666666666665,0,Valuable but Risky,Priority human intervention,18007410.54
CUST1709,5,88239.03,17647.806,246.2,487,80,20,22.4,2,13,70.2,75.732,73.626,83.18,4159070.0,0.0,0.25,0.4,2.6,3,Valuable but Risky,Priority human intervention,17998375.42
CUST1891,6,266342.57,44390.42833333334,267.1666666666667,554,95,23,16.833333333333332,10,19,63.0,78.88166666666666,76.00666666666667,78.6,3929928.0,0.3333333333333333,0.24210526315789474,1.6666666666666667,3.1666666666666665,0,Valuable but Risky,Priority human intervention,17922815.85
CUST0673,8,256902.85,32112.85625,228.875,530,128,24,14.875,6,20,50.25,84.0025,81.5775,91.62,4581211.0,0.25,0.1875,0.75,2.5,0,Valuable but Risky,Priority human intervention,17891418.49
CUST1510,4,32339.850000000002,8084.962500000001,254.75,547,62,17,19.5,4,19,57.25,74.1925,73.39500000000001,79.06,3952908.0,0.5,0.27419354838709675,1.0,4.75,3,Valuable but Risky,Priority human intervention,17867941.12
CUST1368,3,69599.97,23199.99,239.0,443,56,16,18.333333333333332,7,2,34.333333333333336,79.17999999999999,73.92333333333333,81.52,4075942.0,0.3333333333333333,0.2857142857142857,2.3333333333333335,0.6666666666666666,3,Valuable but Risky,Priority human intervention,17765284.35
CUST1041,5,163515.95,32703.190000000002,215.0,557,90,21,17.0,3,15,49.6,76.364,76.782,91.19,4559322.0,0.4,0.23333333333333334,0.6,3.0,0,Valuable but Risky,Priority human intervention,17712965.97
CUST0835,6,268515.41,44752.56833333333,310.3333333333333,519,109,30,16.5,2,24,58.0,75.545,77.20666666666666,67.31,3365258.0,0.16666666666666666,0.27522935779816515,0.3333333333333333,4.0,0,Valuable but Risky,Priority human intervention,17609355.69
CUST1068,7,472773.54,67539.07714285715,193.28571428571428,564,102,30,14.571428571428571,6,36,52.857142857142854,77.91857142857144,78.50428571428571,92.78,4639058.0,0.5714285714285714,0.29411764705882354,0.8571428571428571,5.142857142857143,0,Valuable but Risky,Priority human intervention,17607369.21
CUST1795,5,85049.97,17009.994,241.8,523,58,14,15.6,3,12,36.2,78.034,78.45599999999999,82.97,4148535.0,0.2,0.2413793103448276,0.6,2.4,0,Valuable but Risky,Priority human intervention,17602377.06
CUST0661,7,312515.69,44645.09857142857,251.57142857142858,508,112,33,10.714285714285714,7,27,65.71428571428571,72.95142857142858,78.04714285714286,77.26,3863233.0,0.2857142857142857,0.29464285714285715,1.0,3.857142857142857,0,Valuable but Risky,Priority human intervention,17583869.64
CUST0984,5,148206.36000000002,29641.272000000004,198.4,380,79,22,13.2,2,28,64.2,69.22999999999999,75.898,92.14,4607220.0,0.4,0.27848101265822783,0.4,5.6,0,Valuable but Risky,Priority human intervention,17576485.98
CUST0143,3,204196.6,68065.53333333334,309.6666666666667,556,23,3,13.333333333333334,5,9,51.333333333333336,90.30333333333333,83.82000000000001,75.66,3783003.0,0.3333333333333333,0.13043478260869565,1.6666666666666667,3.0,0,Valuable but Risky,Priority human intervention,17519141.72
CUST1587,4,89446.17000000001,22361.542500000003,207.0,436,86,21,11.5,1,7,61.75,76.055,80.625,91.35,4567562.0,0.5,0.2441860465116279,0.25,1.75,0,Valuable but Risky,Priority human intervention,17446493.5
CUST1115,3,120234.06,40078.02,204.33333333333334,321,43,10,17.0,1,6,21.666666666666668,79.16666666666667,78.71666666666665,92.99,4649409.0,0.3333333333333333,0.23255813953488372,0.3333333333333333,2.0,0,Valuable but Risky,Priority human intervention,17440329.62
CUST0483,2,121481.56999999999,60740.784999999996,225.0,450,36,13,9.5,2,6,41.5,66.19,75.39500000000001,78.7,3935180.0,0.5,0.3611111111111111,1.0,3.0,3,Valuable but Risky,Priority human intervention,17407705.97
CUST0310,4,75616.57,18904.1425,298.75,543,48,15,13.75,4,10,48.5,70.83500000000001,75.17,66.47,3323523.0,0.0,0.3125,1.0,2.5,3,Valuable but Risky,Priority human intervention,17393969.2
CUST1398,5,194134.28999999998,38826.85799999999,187.6,461,93,23,10.8,5,15,26.8,78.514,80.776,96.98,4848793.0,0.4,0.24731182795698925,1.0,3.0,0,Valuable but Risky,Priority human intervention,17393923.93
CUST1153,4,76834.97,19208.7425,207.5,468,82,21,0.0,1,18,55.25,68.75,83.875,89.92,4495975.0,0.5,0.25609756097560976,0.25,4.5,0,Valuable but Risky,Priority human intervention,17365703.44
CUST1865,4,38860.29,9715.0725,224.5,490,35,5,20.75,2,14,45.75,88.35249999999999,80.7275,93.64,4681889.0,0.5,0.14285714285714285,0.5,3.5,0,Valuable but Risky,Priority human intervention,17363119.78
CUST1003,2,33990.62,16995.31,206.5,347,40,17,7.0,2,11,29.5,57.515,72.555,79.48,3974221.0,0.0,0.425,1.0,5.5,3,Valuable but Risky,Priority human intervention,17357907.0
CUST0691,5,142324.14,28464.828,221.0,481,81,20,14.2,1,14,46.2,75.828,78.99600000000001,86.5,4325115.0,0.4,0.24691358024691357,0.2,2.8,0,Valuable but Risky,Priority human intervention,17311673.26
CUST0541,7,538485.96,76926.56571428571,188.85714285714286,556,105,30,13.857142857142858,5,26,44.57142857142857,72.0,76.25857142857141,92.77,4638727.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,3.7142857142857144,0,Valuable but Risky,Priority human intervention,17227664.07
CUST1904,8,221316.19,27664.52375,209.625,417,92,23,17.0,8,30,58.125,72.54375,74.07000000000001,89.02,4450852.0,0.25,0.25,1.0,3.75,0,Valuable but Risky,Priority human intervention,17226188.13
CUST1921,3,93652.97,31217.656666666666,175.33333333333334,526,27,7,5.666666666666667,2,12,57.666666666666664,65.18333333333334,77.85333333333334,99.21999999999998,4961077.0,0.6666666666666666,0.25925925925925924,0.6666666666666666,4.0,0,Valuable but Risky,Priority human intervention,17200850.18
CUST1132,4,125667.54000000001,31416.885000000002,195.25,507,64,19,8.75,5,19,54.5,63.145,73.8225,89.59,4479723.0,0.5,0.296875,1.25,4.75,3,Valuable but Risky,Priority human intervention,17152964.36
CUST1970,6,225793.63999999998,37632.27333333333,220.83333333333334,538,98,26,13.166666666666666,1,29,59.0,65.595,74.565,84.51,4225318.0,0.5,0.2653061224489796,0.16666666666666666,4.833333333333333,0,Valuable but Risky,Priority human intervention,17152779.02
CUST1146,2,66157.86,33078.93,167.5,172,34,13,9.0,2,8,82.5,61.46,73.33,92.47,4623574.0,0.0,0.38235294117647056,1.0,4.0,3,Valuable but Risky,Priority human intervention,17097024.74
CUST1159,6,101560.3,16926.716666666667,169.66666666666666,378,70,21,16.666666666666668,3,14,46.333333333333336,67.16333333333334,72.58333333333333,97.45,4872684.0,0.5,0.3,0.5,2.3333333333333335,0,Valuable but Risky,Priority human intervention,17082005.88
CUST1920,4,164729.81,41182.4525,247.25,419,64,16,14.25,1,22,38.5,80.865,81.38,78.62,3931143.0,0.25,0.25,0.25,5.5,0,Valuable but Risky,Priority human intervention,17063617.58
CUST0943,5,193385.37,38677.074,212.2,505,100,32,16.6,4,20,51.2,68.666,72.772,82.67,4133290.0,0.0,0.32,0.8,4.0,3,Valuable but Risky,Priority human intervention,17033453.42
CUST1919,4,88429.88,22107.47,310.0,543,90,22,19.0,5,15,33.0,75.9575,74.08,66.76,3338210.0,0.25,0.24444444444444444,1.25,3.75,3,Valuable but Risky,Priority human intervention,17032289.24
CUST0645,1,37016.93,37016.93,404.0,404,12,5,31.0,0,5,13.0,58.33,60.56,47.6,2380229.0,0.0,0.4166666666666667,0.0,5.0,3,High-Risk Customer,Frequent follow-up and payment assistance,16994835.06
CUST1249,4,63060.46,15765.115,307.5,562,48,10,16.5,3,10,44.0,83.9325,80.565,69.0,3449752.0,0.25,0.20833333333333334,0.75,2.5,0,Valuable but Risky,Priority human intervention,16986435.11
CUST1008,4,96187.13,24046.7825,291.5,529,52,14,8.5,4,7,35.75,75.25,80.525,68.35,3417611.0,0.25,0.2692307692307692,1.0,1.75,0,Valuable but Risky,Priority human intervention,16982240.51
CUST1681,7,366606.63,52372.375714285714,193.42857142857142,473,123,26,9.142857142857142,3,24,28.571428571428573,78.93142857142857,83.12285714285714,95.31000000000002,4765700.0,0.42857142857142855,0.21138211382113822,0.42857142857142855,3.4285714285714284,0,Valuable but Risky,Priority human intervention,16939877.15
CUST0672,2,13761.67,6880.835,300.5,519,36,9,14.0,2,4,22.5,74.35,76.775,67.66,3383178.0,0.0,0.25,1.0,2.0,3,Valuable but Risky,Priority human intervention,16937034.86
CUST0336,5,112508.38,22501.676,174.4,424,62,16,10.8,3,23,47.6,59.176,71.91,98.08,4904042.0,0.6,0.25806451612903225,0.6,4.6,0,Valuable but Risky,Priority human intervention,16929385.76
CUST0132,5,75210.53,15042.106,274.4,416,128,29,12.6,1,18,50.8,77.122,80.604,73.48,3674064.0,0.2,0.2265625,0.2,3.6,0,Valuable but Risky,Priority human intervention,16872220.4
CUST0362,4,149954.92,37488.73,220.5,483,61,16,21.25,0,19,46.5,75.15,74.8275,83.16,4157834.0,0.25,0.26229508196721313,0.0,4.75,0,Valuable but Risky,Priority human intervention,16821164.98
CUST0108,5,227867.62,45573.524,235.6,545,64,18,21.0,5,16,36.4,73.81,72.306,78.05,3902666.0,0.4,0.28125,1.0,3.2,3,Valuable but Risky,Priority human intervention,16780975.97
CUST1462,7,173094.77000000002,24727.824285714287,162.42857142857142,463,136,39,12.857142857142858,3,26,62.0,70.78714285714285,76.82142857142857,98.9,4944940.0,0.5714285714285714,0.2867647058823529,0.42857142857142855,3.7142857142857144,0,Valuable but Risky,Priority human intervention,16698262.46
CUST0810,8,301405.54,37675.6925,257.625,562,123,24,12.5,8,28,43.125,87.36625,84.1825,78.14,3906756.0,0.375,0.1951219512195122,1.0,3.5,0,Valuable but Risky,Priority human intervention,16697689.54
CUST0937,4,58154.71000000001,14538.677500000002,340.0,537,61,17,7.75,4,15,37.5,75.9825,81.345,59.24,2962066.0,0.25,0.2786885245901639,1.0,3.75,0,Valuable but Risky,Priority human intervention,16665263.13
CUST1778,9,458132.79,50903.64333333333,173.55555555555554,527,123,32,10.88888888888889,5,38,44.22222222222222,71.63777777777779,78.17444444444443,96.46,4822945.0,0.5555555555555556,0.2601626016260163,0.5555555555555556,4.222222222222222,0,Valuable but Risky,Priority human intervention,16625872.1
CUST1021,5,57609.66,11521.932,279.0,549,87,29,16.8,5,17,19.2,66.514,71.176,65.79,3289254.0,0.2,0.3333333333333333,1.0,3.4,3,Valuable but Risky,Priority human intervention,16621696.88
CUST0030,4,78812.66,19703.165,240.0,525,38,11,14.75,3,15,28.25,71.355,75.33,75.71,3785444.0,0.25,0.2894736842105263,0.75,3.75,3,Valuable but Risky,Priority human intervention,16596183.43
CUST1816,9,203284.13,22587.125555555554,213.77777777777777,498,106,30,17.22222222222222,9,37,57.666666666666664,68.81222222222222,72.07222222222222,82.43,4121495.0,0.4444444444444444,0.2830188679245283,1.0,4.111111111111111,0,Valuable but Risky,Priority human intervention,16592430.35
CUST0419,6,137293.01,22882.168333333335,191.83333333333334,541,92,25,11.5,6,24,38.833333333333336,70.83333333333333,76.52,89.31,4465276.0,0.16666666666666666,0.2717391304347826,1.0,4.0,0,Valuable but Risky,Priority human intervention,16572240.91
CUST0272,2,96263.23,48131.615,189.5,367,29,6,24.5,1,9,61.0,76.625,72.615,94.72,4735754.0,0.5,0.20689655172413793,0.5,4.5,0,Valuable but Risky,Priority human intervention,16546561.17
CUST1310,2,40362.92,20181.46,439.0,485,12,3,15.5,1,5,18.5,65.0,72.2,49.11,2455514.0,0.0,0.25,0.5,2.5,3,High-Risk Customer,Frequent follow-up and payment assistance,16544025.58
CUST0828,5,142580.62,28516.124,268.0,524,29,5,6.4,2,28,52.8,82.666,86.692,76.38,3818950.0,0.4,0.1724137931034483,0.4,5.6,0,Valuable but Risky,Priority human intervention,16476793.93
CUST1239,7,190498.6,27214.085714285717,249.57142857142858,545,122,37,12.428571428571429,7,21,58.142857142857146,77.73714285714286,79.41,72.18,3608818.0,0.2857142857142857,0.30327868852459017,1.0,3.0,0,Valuable but Risky,Priority human intervention,16441377.58
CUST1117,11,152236.41,13839.673636363637,171.36363636363637,521,150,51,16.09090909090909,14,41,41.45454545454545,65.10454545454546,70.35272727272728,90.36,4517890.0,0.6363636363636364,0.34,1.2727272727272727,3.727272727272727,0,Valuable but Risky,Priority human intervention,16428280.19
CUST0531,5,211488.25999999998,42297.651999999995,169.8,556,54,22,9.4,4,20,37.8,61.398,73.458,86.49,4324692.0,0.4,0.4074074074074074,0.8,4.0,3,Valuable but Risky,Priority human intervention,16421656.39
CUST1715,3,257087.4,85695.8,182.33333333333334,547,26,10,14.333333333333334,2,7,47.666666666666664,57.28333333333333,68.70666666666666,83.86,4192887.0,0.6666666666666666,0.38461538461538464,0.6666666666666666,2.3333333333333335,3,Valuable but Risky,Priority human intervention,16390962.87
CUST1170,8,468914.04,58614.255,157.125,388,113,34,7.125,4,43,53.875,68.74625,79.1,97.9,4894747.0,0.5,0.3008849557522124,0.5,5.375,0,Valuable but Risky,Priority human intervention,16372441.41
CUST1673,5,151903.02,30380.604,182.6,451,81,19,7.2,5,22,41.6,74.39200000000001,80.88,93.78,4689059.0,0.4,0.2345679012345679,1.0,4.4,0,Valuable but Risky,Priority human intervention,16359605.84
CUST0580,7,326097.8,46585.4,256.0,510,107,29,9.428571428571429,4,27,53.285714285714285,72.75428571428571,79.57714285714285,72.29,3614462.0,0.2857142857142857,0.27102803738317754,0.5714285714285714,3.857142857142857,0,Valuable but Risky,Priority human intervention,16354933.85
CUST1371,3,217677.53,72559.17666666667,178.33333333333334,524,57,14,9.0,6,11,63.0,76.39,78.79333333333334,93.99,4699454.0,0.6666666666666666,0.24561403508771928,2.0,3.6666666666666665,0,Valuable but Risky,Priority human intervention,16292814.64
CUST0697,7,211607.12,30229.588571428572,187.14285714285714,379,99,27,12.428571428571429,8,14,43.714285714285715,72.13857142857144,76.32714285714285,88.92999999999999,4446650.0,0.42857142857142855,0.2727272727272727,1.1428571428571428,2.0,0,Valuable but Risky,Priority human intervention,16250484.55
CUST1982,3,181272.17,60424.05666666667,295.3333333333333,491,51,13,16.333333333333332,1,3,61.0,65.89666666666666,72.48333333333333,65.47,3273253.0,0.0,0.2549019607843137,0.3333333333333333,1.0,3,Valuable but Risky,Priority human intervention,16238757.89
