customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score,recovery_probability,recovery_probability_percent,expected_recovery,overdue_status,overdue_invoice,risk_level,urgency_score,recovery_value_score,priority_score,normalized_priority,priority_category,recommended_action,potential_loss
CUST1612,INV000066,117610.07,2025-01-22,2025-03-23,,Overdue,529,15,2,20,1,7,82,0,0,Mid-Market,3862010,529.0,589,0.1333333333333333,86.67,117610.07,True,Critical,Medium,79.34,0.078,77.24,58.0,55.26,64991.32,408795.4,0.044726392973396194,4.47,5260.274208448634,180+ Days,True,Critical,100,2.2520457304926365,10520.548416897269,3.2172081864180524,Critical,Escalate to human recovery team,112349.79579155137
CUST0897,INV000067,21211.15,2025-12-09,2026-01-23,2026-02-03,Paid,0,9,2,26,1,4,49,0,1,SMB,3095529,11.0,268,0.2222222222222222,77.78,0.0,False,Current,Small,71.29,0.074,61.91,10.67,67.75,14370.55,14370.55,0.9984774783987906,99.85,21178.85556593851,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,32.29443406149221
CUST1463,INV000068,46944.77,2025-02-09,2025-03-11,,Overdue,541,25,4,0,0,0,16,0,0,SMB,2049482,541.0,571,0.16,84.0,46944.77,True,Critical,Small,92.0,0.0,40.99,54.8,53.62,25171.79,161351.17,0.06585201438659656,6.59,3091.4076694154664,180+ Days,True,Critical,100,1.3235035222949965,6182.815338830933,1.890719317564281,Critical,Escalate to human recovery team,43853.36233058453
CUST0278,INV000069,171357.87,2025-06-22,2025-08-21,,Overdue,378,17,8,8,2,3,70,0,0,Mid-Market,3062359,378.0,438,0.4705882352941176,52.94,171357.87,True,Critical,Medium,67.67,0.041,61.25,72.12,34.4,58947.11,281767.19,0.04006871877000687,4.01,6866.090302057396,180+ Days,True,Critical,100,2.939532947748278,13732.180604114792,4.199332782497541,Critical,Escalate to human recovery team,164491.7796979426
CUST0552,INV000070,81358.21,2026-03-15,2026-05-14,2026-05-14,Paid,0,12,2,4,0,6,79,1,1,Enterprise,1466953,0.0,172,0.1666666666666666,83.33,0.0,False,Current,Medium,89.26,0.07,29.34,5.0,72.15,58699.95,58699.95,0.9992087106142392,99.92,81293.83211198251,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,64.37788801749412
CUST1637,INV000071,69784.67,2025-06-28,2025-07-28,2025-07-28,Paid,0,13,4,6,0,7,14,0,1,SMB,4165345,0.0,432,0.3076923076923077,69.23,0.0,False,Current,Medium,81.02,0.318,83.31,9.23,69.28,48346.82,48346.82,0.9964635004810796,99.65,69537.87654811698,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,246.79345188301522
CUST0111,INV000072,16208.84,2026-08-21,2026-09-20,,Overdue,0,10,3,11,1,3,63,0,0,SMB,2805063,0.0,13,0.3,70.0,16208.84,False,Current,Small,76.4,0.045,56.1,13.0,62.85,10187.26,10187.26,0.7879337592179015,78.79,12771.492233761492,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,3437.3477662385085
CUST0385,INV000073,27712.62,2025-05-13,2025-06-12,2025-06-27,Paid,0,7,2,14,0,6,3,1,1,Mid-Market,2214563,15.0,478,0.2857142857142857,71.43,0.0,False,Current,Small,77.32,0.6,44.29,8.57,76.14,21100.39,21100.39,0.9987280905457976,99.87,27677.37205662128,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,35.247943378719356
CUST1857,INV000074,5894.2,2025-12-17,2026-01-16,,Overdue,230,27,6,19,3,1,41,0,0,Mid-Market,888927,230.0,260,0.2222222222222222,77.78,5894.2,True,Critical,Small,71.49,0.023,17.78,68.67,46.43,2736.68,9031.04,0.040313000382363476,4.03,237.6128868537268,180+ Days,True,Critical,100,0.10172760319024927,475.2257737074536,0.14532514741464184,Critical,Escalate to human recovery team,5656.587113146273
CUST0761,INV000075,36276.1,2026-06-09,2026-07-09,2026-07-10,Paid,0,24,3,4,1,6,8,1,1,SMB,4560784,1.0,86,0.125,87.5,0.0,False,Current,Small,89.35,0.4,91.22,7.75,79.66,28897.54,28897.54,0.9995474910394264,99.95,36259.68473969534,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,16.415260304660478
CUST1215,INV000076,28982.87,2026-06-24,2026-07-24,,Overdue,41,21,10,9,0,4,46,0,0,Mid-Market,929459,41.0,71,0.4761904761904761,52.38,28982.87,True,Moderate,Small,70.79,0.078,18.59,31.37,49.15,14245.08,20085.56,0.6883874881024574,68.84,19951.445077300068,31-60 Days,True,Medium,40,8.541677662226512,27932.023108220095,8.541677662226514,Medium,Send personalized payment reminder,9031.42492269993
CUST1514,INV000077,22547.63,2026-05-21,2026-06-20,,Overdue,75,7,1,13,1,0,37,0,0,SMB,345866,75.0,105,0.1428571428571428,85.71,22547.63,True,Severe,Small,83.06,0.0,6.92,39.54,59.73,13467.7,23568.48,0.3696651364848355,36.97,8335.072721359573,61-90 Days,True,High,60,3.5684384865973398,13336.116354175318,4.078215413254103,High,Send urgent payment reminder,14212.557278640428
CUST0694,INV000078,61524.75,2025-03-25,2025-04-24,,Overdue,497,8,3,13,0,4,83,0,0,SMB,1466842,497.0,527,0.375,62.5,61524.75,True,Critical,Medium,73.45,0.045,29.34,61.25,42.59,26203.39,156434.24,0.033157159767252115,3.32,2039.9859653902445,180+ Days,True,Critical,100,0.8733654371559667,4079.971930780489,1.24766491022281,Critical,Escalate to human recovery team,59484.764034609754
CUST1450,INV000079,6582.86,2026-04-09,2026-04-24,,Overdue,132,24,4,6,2,7,66,0,0,Mid-Market,3198491,132.0,147,0.1666666666666666,83.33,6582.86,True,Critical,Small,84.06,0.095,63.97,63.0,52.35,3446.13,7995.02,0.23983118518688257,23.98,1578.7751157193218,91-180 Days,True,Critical,80,0.6759103457103428,2841.795208294779,0.8690275873418694,Critical,Escalate to human recovery team,5004.084884280678
CUST0405,INV000080,112968.34,2025-12-09,2026-01-23,2026-02-04,Paid,0,15,3,6,0,3,37,0,1,SMB,906626,12.0,268,0.2,80.0,0.0,False,Current,Medium,86.4,0.073,18.13,6.0,70.36,79484.52,79484.52,0.9976857153225369,99.77,112706.89910169956,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,261.4408983004396
CUST1359,INV000081,54272.05,2025-10-07,2025-11-06,,Overdue,301,25,6,10,1,0,37,0,0,SMB,543992,301.0,331,0.24,76.0,54272.05,True,Critical,Medium,80.0,0.0,10.88,61.2,47.78,25931.19,103984.07,0.0301786282549458,3.02,1637.8560215838313,180+ Days,True,Critical,100,0.7012042555966577,3275.7120431676626,1.0017203651380824,Critical,Escalate to human recovery team,52634.19397841617
CUST1233,INV000082,20524.32,2025-09-20,2025-10-20,2025-10-20,Paid,0,21,5,0,2,4,3,0,1,SMB,1958911,0.0,348,0.238095238095238,76.19,0.0,False,Current,Small,84.1,0.5,39.18,15.14,73.99,15185.94,15185.94,0.9943665065815321,99.44,20408.69637836147,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,115.62362163852958
CUST0022,INV000083,18982.46,2025-06-15,2025-07-15,,Overdue,415,18,8,0,1,1,60,0,0,SMB,4084464,415.0,445,0.4444444444444444,55.56,18982.46,True,Critical,Small,75.78,0.016,81.69,67.33,36.76,6977.95,35936.44,0.027914519425428837,2.79,529.8862484124259,180+ Days,True,Critical,100,0.22685662687837363,1059.7724968248517,0.3240808955405338,Critical,Escalate to human recovery team,18452.573751587573
CUST0678,INV000084,35618.17,2025-10-20,2025-11-19,2025-11-30,Paid,0,22,8,10,0,4,37,0,1,SMB,4413089,11.0,318,0.3636363636363636,63.64,0.0,False,Current,Small,75.82,0.095,88.26,10.91,61.72,21983.53,21983.53,0.9994555904851424,99.95,35598.77912935019,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,19.390870649811404
CUST0611,INV000085,100795.73,2026-05-24,2026-06-08,2026-06-17,Paid,0,1,1,13,0,4,33,0,1,SMB,3866126,9.0,102,1.0,0.0,0.0,False,Current,Medium,42.2,0.105,77.32,30.0,26.6,26811.66,26811.66,0.9885071408403909,98.85,99637.29887122002,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1158.4311287799792
CUST1232,INV000086,24382.18,2026-08-03,2026-09-02,,Overdue,1,10,3,24,0,0,86,0,1,SMB,2564719,1.0,31,0.3,70.0,24382.18,True,Mild,Small,70.6,0.0,51.29,9.42,63.2,15409.54,15563.64,0.8019015367091682,80.19,19552.10761031955,1-30 Days,True,Low,20,8.370712004942943,23462.529132383457,7.174896004236809,Low,Send automated payment reminder,4830.072389680452
CUST0008,INV000087,25438.8,2025-08-14,2025-09-28,2025-10-03,Paid,0,22,4,0,2,5,65,1,1,Enterprise,536799,5.0,385,0.1818181818181818,81.82,0.0,False,Current,Small,86.91,0.07,10.74,13.45,68.51,17428.12,17428.12,0.9993472538498196,99.93,25422.19492123479,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,16.605078765209328
CUST0702,INV000088,22429.19,2025-06-19,2025-07-19,,Overdue,411,19,5,16,1,0,45,0,0,SMB,4129441,411.0,441,0.2631578947368421,73.68,22429.19,True,Critical,Small,75.24,0.0,82.59,61.89,46.49,10427.33,53283.66,0.029766681249662943,2.98,667.6425494181275,180+ Days,True,Critical,100,0.2858333032330162,1335.285098836255,0.40833329033288035,Critical,Escalate to human recovery team,21761.54745058187
CUST1711,INV000089,130878.42,2026-08-21,2026-09-20,,Overdue,0,29,9,26,1,7,48,0,1,SMB,2559907,0.0,13,0.3103448275862069,68.97,130878.42,False,Current,Medium,66.88,0.125,51.2,13.31,63.88,83605.13,83605.13,0.7803330320969512,78.03,102128.75431465825,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,28749.66568534175
CUST1809,INV000090,15231.44,2026-03-24,2026-04-23,2026-05-11,Paid,0,3,0,15,2,2,64,0,1,SMB,2329042,18.0,163,0.0,100.0,0.0,False,Current,Small,87.0,0.03,46.58,8.0,77.8,11850.06,11850.06,0.9998039373242266,99.98,15228.453683117717,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,2.986316882283063
CUST0529,INV000091,21386.01,2026-05-17,2026-06-16,,Overdue,79,7,3,5,1,5,60,0,0,SMB,2654884,79.0,109,0.4285714285714285,57.14,21386.01,True,Severe,Small,73.57,0.076,53.1,49.77,44.81,9583.07,17153.7,0.40818800718269344,40.82,8729.512803489153,61-90 Days,True,High,60,3.7373074595243354,13967.220485582646,4.27120852517067,High,Send urgent payment reminder,12656.497196510845
CUST0602,INV000092,95171.49,2026-06-11,2026-08-10,,Overdue,24,4,1,9,2,3,19,1,1,SMB,1088336,24.0,84,0.25,75.0,95171.49,True,Mild,Medium,78.1,0.13,21.77,25.5,62.42,59406.04,73663.49,0.6609062465089893,66.09,62899.432230567814,1-30 Days,True,Medium,20,26.928709833747895,75479.31867668137,23.081751286069625,Medium,Send payment reminder,32272.05776943219
CUST1677,INV000093,25514.72,2026-01-14,2026-02-13,,Overdue,202,5,2,30,0,1,59,0,0,SMB,3667597,202.0,232,0.4,60.0,25514.72,True,Critical,Small,62.0,0.016,73.35,62.0,40.62,10364.08,31299.52,0.06718944172490066,6.72,1714.3197925671573,180+ Days,True,Critical,100,0.7339401743257217,3428.6395851343145,1.0484859633224597,Critical,Escalate to human recovery team,23800.400207432845
CUST0657,INV000094,68669.39,2025-07-20,2025-09-03,,Overdue,365,6,2,23,0,4,42,0,0,SMB,3579801,365.0,410,0.3333333333333333,66.67,68669.39,True,Critical,Medium,69.54,0.085,71.6,60.0,45.7,31381.91,145925.88,0.025080113931990843,2.51,1722.2361248403126,180+ Days,True,Critical,100,0.737329340287505,3444.4722496806253,1.05332762898215,Critical,Escalate to human recovery team,66947.15387515968
CUST0166,INV000095,8854.84,2025-09-07,2025-10-07,2025-10-08,Paid,0,28,9,6,0,0,15,1,1,Mid-Market,2046170,1.0,361,0.3214285714285714,67.86,0.0,False,Current,Small,80.33,0.0,40.92,9.64,62.16,5504.17,5504.17,0.9979385167388897,99.79,8836.58589556019,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,18.254104439809453
CUST0849,INV000096,17938.55,2026-02-13,2026-03-30,2026-04-02,Paid,0,10,1,4,1,4,51,0,1,Mid-Market,648506,3.0,202,0.1,90.0,0.0,False,Current,Small,90.6,0.071,12.97,7.0,74.47,13358.84,13358.84,0.9991492450638791,99.91,17923.28869004065,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,15.26130995935091
CUST0496,INV000097,97191.06,2025-05-05,2025-07-04,,Overdue,426,12,2,16,2,5,82,0,0,SMB,1733523,426.0,486,0.1666666666666666,83.33,97191.06,True,Critical,Medium,78.06,0.057,34.67,63.0,51.59,50140.87,263740.98,0.06194910930348645,6.19,6020.89959926171,180+ Days,True,Critical,100,2.5776871506934413,12041.79919852342,3.682410215276345,Critical,Escalate to human recovery team,91170.16040073828
CUST0590,INV000098,11199.9,2025-04-23,2025-06-07,,Overdue,453,14,3,17,2,5,80,0,0,SMB,2752882,453.0,498,0.2142857142857142,78.57,11199.9,True,Critical,Small,75.08,0.058,55.06,64.43,48.97,5484.59,30329.78,0.040986034758988585,4.1,459.03949069719624,180+ Days,True,Critical,100,0.1965254821681659,918.0789813943925,0.2807506888116656,Critical,Escalate to human recovery team,10740.860509302804
CUST0429,INV000099,18933.74,2025-05-17,2025-07-16,,Overdue,414,22,6,26,2,6,35,0,0,SMB,1096161,414.0,474,0.2727272727272727,72.73,18933.74,True,Critical,Small,66.76,0.143,21.92,66.18,47.43,8980.27,46158.59,0.03633862569048227,3.63,688.0260907809118,180+ Days,True,Critical,100,0.29455997136462236,1376.0521815618235,0.4207999590923177,Critical,Escalate to human recovery team,18245.71390921909
CUST0774,INV000100,28472.25,2026-05-11,2026-06-10,,Overdue,85,2,2,10,2,4,60,0,1,SMB,4437373,85.0,115,1.0,0.0,28472.25,True,Severe,Small,40.0,0.062,88.75,73.42,10.54,3000.98,5551.81,0.5787625126407439,57.88,16478.67095053542,61-90 Days,True,High,60,7.054902289835391,26365.873520856672,8.062745474097593,High,Send urgent payment reminder,11993.57904946458
CUST0163,INV000101,8191.44,2025-05-30,2025-07-29,2025-07-29,Paid,0,3,0,0,0,4,11,0,1,Mid-Market,3293484,0.0,461,0.0,100.0,0.0,False,Current,Small,100.0,0.25,65.87,0.0,85.0,6962.72,6962.72,0.9995518402780289,99.96,8187.7689265270565,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,3.671073472943135
CUST0366,INV000102,14562.28,2025-12-09,2026-01-08,,Overdue,238,1,1,9,0,7,7,0,0,SMB,2752994,238.0,268,1.0,0.0,14562.28,True,Critical,Small,44.6,0.467,55.06,80.0,16.34,2379.48,8042.64,0.07553254091975274,7.55,1099.926009984897,180+ Days,True,Critical,100,0.4709039066187449,2199.852019969794,0.6727198665982072,Critical,Escalate to human recovery team,13462.353990015105
CUST1550,INV000103,24652.58,2026-08-03,2026-10-02,,Overdue,0,3,1,7,1,4,30,1,1,Mid-Market,2082709,0.0,31,0.3333333333333333,66.67,24652.58,False,Current,Small,77.14,0.114,41.65,14.0,62.38,15378.28,15378.28,0.9143654600747372,91.44,22541.467653729265,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,2111.1123462707365
CUST1263,INV000104,23079.08,2025-11-17,2025-12-02,,Overdue,275,24,6,0,1,1,46,1,0,SMB,939855,275.0,290,0.25,75.0,23079.08,True,Critical,Small,85.5,0.021,18.8,61.5,47.64,10994.87,41230.76,0.03131089762257115,3.13,722.6267111031294,180+ Days,True,Critical,100,0.30937330165525523,1445.2534222062588,0.44196185950750755,Critical,Escalate to human recovery team,22356.45328889687
CUST0072,INV000105,79249.15,2026-06-16,2026-07-31,2026-08-16,Paid,0,15,3,9,0,5,5,0,1,SMB,1621951,16.0,79,0.2,80.0,0.0,False,Current,Medium,84.6,0.455,32.44,6.0,78.0,61814.34,61814.34,0.9976652110929412,99.77,79064.11996368616,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,185.03003631383763
CUST1469,INV000106,102894.27,2025-10-16,2025-11-30,,Overdue,277,16,5,22,2,1,66,0,0,Enterprise,1571722,277.0,322,0.3125,68.75,102894.27,True,Critical,Medium,67.18,0.015,31.43,67.38,42.65,43884.41,165444.23,0.03245651934073763,3.25,3339.5898643060796,180+ Days,True,Critical,100,1.4297560920735848,6679.179728612159,2.042508702962264,Critical,Escalate to human recovery team,99554.68013569392
CUST0655,INV000107,9357.33,2026-05-04,2026-06-03,2026-06-18,Paid,0,20,6,19,0,5,45,0,1,SMB,4906854,15.0,122,0.3,70.0,0.0,False,Current,Small,73.6,0.098,98.14,9.0,65.31,6111.27,6111.27,0.9965426454128371,99.65,9324.978392200903,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,32.35160779909711
CUST1846,INV000108,24618.87,2026-05-07,2026-06-21,2026-07-04,Paid,0,2,0,9,1,1,1,0,1,SMB,4330428,13.0,119,0.0,100.0,0.0,False,Current,Small,92.6,0.333,86.61,4.0,85.26,20990.05,20990.05,0.9916605867159274,99.17,24413.56306848314,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,205.30693151685773
CUST1533,INV000109,43228.2,2025-09-09,2025-10-24,2025-11-02,Paid,0,20,6,8,0,6,19,0,1,Mid-Market,4833725,9.0,359,0.3,70.0,0.0,False,Current,Small,80.2,0.231,96.67,9.0,67.97,29382.21,29382.21,0.9943292314948929,99.43,42983.06288490753,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,245.13711509246787
CUST1819,INV000110,100342.79,2025-03-18,2025-04-17,,Overdue,504,16,3,7,1,5,55,1,0,Mid-Market,2141013,504.0,534,0.1875,81.25,100342.79,True,Critical,Medium,84.42,0.082,42.82,59.62,52.34,52519.42,317217.3,0.038582018473934755,3.86,3871.427377506155,180+ Days,True,Critical,100,1.6574481007894735,7742.85475501231,2.36778300112782,Critical,Escalate to human recovery team,96471.36262249383
CUST0269,INV000111,45183.64,2026-01-27,2026-02-26,,Overdue,189,15,5,7,0,1,47,0,0,SMB,3061786,189.0,219,0.3333333333333333,66.67,45183.64,True,Critical,Small,79.14,0.02,61.24,60.0,44.4,20061.54,57977.85,0.11066864645467987,11.07,5000.412280695532,180+ Days,True,Critical,100,2.140792795431946,10000.824561391064,3.0582754220456376,Critical,Escalate to human recovery team,40183.227719304465
CUST1777,INV000112,29463.67,2026-02-16,2026-03-18,,Overdue,169,7,2,20,0,6,23,0,0,Mid-Market,901161,169.0,199,0.2857142857142857,71.43,29463.67,True,Critical,Small,73.72,0.2,18.02,58.57,50.64,14920.4,40135.88,0.18774861010209687,18.77,5531.763091006848,91-180 Days,True,Critical,80,2.3682764353215693,9957.173563812326,3.0449268454134466,Critical,Escalate to human recovery team,23931.90690899315
CUST0415,INV000113,42896.37,2025-06-22,2025-07-22,,Overdue,408,25,7,26,0,5,38,0,0,Mid-Market,4468909,408.0,438,0.28,72.0,42896.37,True,Critical,Small,70.4,0.114,89.38,58.4,49.24,21122.17,107300.62,0.026207764936634233,2.62,1124.2179815948887,180+ Days,True,Critical,100,0.4813038646402611,2248.4359631897773,0.6875769494860874,Critical,Escalate to human recovery team,41772.15201840511
CUST1269,INV000114,43207.48,2025-07-20,2025-08-04,,Overdue,395,5,0,20,1,2,16,0,0,Mid-Market,162935,395.0,410,0.0,100.0,43207.48,True,Critical,Small,86.0,0.105,3.26,54.0,63.2,27307.13,135170.29,0.05483103638094344,5.48,2369.110907808886,180+ Days,True,Critical,100,1.014271479693079,4738.221815617772,1.4489592567043985,Critical,Escalate to human recovery team,40838.36909219112
CUST1016,INV000115,8710.51,2025-08-05,2025-08-20,2025-08-22,Paid,0,29,5,5,0,0,14,0,1,Enterprise,3611262,2.0,394,0.1724137931034483,82.76,0.0,False,Current,Small,88.38,0.0,72.23,5.17,70.43,6134.81,6134.81,0.9961846368763712,99.62,8677.276241358,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,33.233758641999884
CUST0675,INV000116,26710.15,2026-01-11,2026-02-10,,Overdue,205,5,2,4,0,3,68,0,0,SMB,1858286,205.0,235,0.4,60.0,26710.15,True,Critical,Small,77.6,0.042,37.17,62.0,41.14,10988.56,33515.11,0.08719017843464234,8.72,2328.8627445160623,180+ Days,True,Critical,100,0.9970403049078946,4657.725489032125,1.4243432927255641,Critical,Escalate to human recovery team,24381.287255483938
CUST1084,INV000117,94765.53,2026-08-09,2026-09-08,,Overdue,0,28,6,27,1,6,6,0,1,Enterprise,2937757,0.0,25,0.2142857142857142,78.57,94765.53,False,Current,Medium,71.08,0.462,58.76,10.43,75.95,71974.42,71974.42,0.8165364905305864,81.65,77379.513289471,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,17386.016710529002
CUST0006,INV000118,17901.56,2025-01-11,2025-02-10,2025-03-02,Paid,0,21,7,13,1,3,4,0,1,SMB,1017561,20.0,600,0.3333333333333333,66.67,0.0,False,Current,Small,73.54,0.375,20.35,14.0,67.6,12101.45,12101.45,0.9995032100418981,99.95,17892.66668475764,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,8.893315242359677
CUST1733,INV000119,25070.49,2025-01-12,2025-02-26,,Overdue,554,26,3,5,0,0,69,0,1,Mid-Market,3330931,554.0,599,0.1153846153846153,88.46,25070.49,True,Critical,Small,91.23,0.0,66.62,53.46,56.1,14064.54,91982.09,0.15974975640779857,15.97,4005.0046705241502,180+ Days,True,Critical,100,1.7146356466304837,8010.0093410483005,2.449479495186406,Critical,Escalate to human recovery team,21065.48532947585
CUST0982,INV000120,17283.08,2026-08-13,2026-09-12,2026-09-23,Paid,0,9,3,13,0,3,35,1,1,Mid-Market,1424073,11.0,21,0.3333333333333333,66.67,0.0,False,Current,Small,75.54,0.077,28.48,10.0,63.04,10895.25,10895.25,0.9711320679916252,97.11,16784.1532216647,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,498.9267783353025
CUST0570,INV000121,5000.0,2026-03-11,2026-04-25,2026-04-25,Paid,0,23,3,0,2,2,26,0,1,SMB,4211900,0.0,176,0.1304347826086956,86.96,0.0,False,Current,Small,89.48,0.069,84.24,11.91,71.34,3567.0,3567.0,0.9884112394957983,98.84,4942.056197478992,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,57.943802521008365
CUST1841,INV000122,22484.7,2026-01-08,2026-01-23,2026-01-23,Paid,0,14,3,0,0,0,9,1,1,SMB,1280796,0.0,238,0.2142857142857142,78.57,0.0,False,Current,Small,89.28,0.0,25.62,6.43,68.11,15314.33,15314.33,0.9947399995826451,99.47,22366.4304686159,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,118.26953138409954
